500,8,0.8550469483568075,0.609224318658281,0.5989517819706499
500,10,0.8591549295774648,0.610691823899371,0.59958071278826
500,12,0.8650234741784038,0.6094339622641509,0.5970649895178197
500,14,0.8661971830985915,0.6111111111111112,0.5987421383647799
500,16,0.8665884194053208,0.6048218029350105,0.6008385744234801
500,18,0.8667840375586855,0.6041928721174005,0.5976939203354298
500,20,0.866001564945227,0.6037735849056604,0.6
600,2,0.8214006259780907,0.6064989517819707,0.5962264150943396
600,4,0.8393974960876369,0.6058700209643606,0.5974842767295597
600,6,0.8485915492957746,0.6079664570230608,0.5985324947589099
600,8,0.8556338028169014,0.6085953878406709,0.5979035639412998
600,10,0.8593505477308294,0.610691823899371,0.5976939203354298
600,12,0.8646322378716745,0.6104821802935011,0.5974842767295597
600,14,0.8658059467918623,0.6113207547169811,0.5983228511530398
600,16,0.8646322378716745,0.6075471698113207,0.59958071278826
600,18,0.8679577464788732,0.6060796645702307,0.60020964360587
600,20,0.8652190923317684,0.6041928721174005,0.5979035639412998
700,2,0.8212050078247262,0.6056603773584905,0.5964360587002097
700,4,0.8390062597809077,0.6050314465408805,0.5966457023060797
700,6,0.8478090766823161,0.6052410901467505,0.5979035639412998
700,8,0.8556338028169014,0.6109014675052411,0.5979035639412998
700,10,0.8595461658841941,0.6121593291404612,0.5968553459119497
700,12,0.8642410015649452,0.6123689727463313,0.5983228511530398
700,14,0.866001564945227,0.6109014675052411,0.5985324947589099
700,16,0.8646322378716745,0.6094339622641509,0.59979035639413
700,18,0.8675665101721439,0.6077568134171908,0.5968553459119497
700,20,0.86697965571205,0.6023060796645703,0.5974842767295597
800,2,0.8219874804381847,0.6052410901467505,0.5966457023060797
800,4,0.8390062597809077,0.6046121593291405,0.5968553459119497
800,6,0.8482003129890454,0.6046121593291405,0.5981132075471698
800,8,0.8548513302034428,0.6104821802935011,0.5981132075471698
800,10,0.8605242566510172,0.6140461215932914,0.5964360587002097
800,12,0.8630672926447575,0.6109014675052411,0.5979035639412998
800,14,0.865414710485133,0.6079664570230608,0.5985324947589099
800,16,0.8640453834115805,0.6081761006289308,0.5989517819706499
800,18,0.866001564945227,0.609224318658281,0.5987421383647799
800,20,0.8667840375586855,0.6048218029350105,0.5960167714884697
900,2,0.8223787167449139,0.6052410901467505,0.5958071278825996
900,4,0.8386150234741784,0.6044025157232704,0.5970649895178197
900,6,0.8480046948356808,0.6050314465408805,0.5981132075471698
900,8,0.8550469483568075,0.610062893081761,0.5976939203354298
900,10,0.860133020344288,0.6155136268343816,0.5960167714884697
900,12,0.8624804381846636,0.6115303983228512,0.5983228511530398
900,14,0.8652190923317684,0.609643605870021,0.5981132075471698
900,16,0.865414710485133,0.6067085953878407,0.5989517819706499
900,18,0.8661971830985915,0.6075471698113207,0.6008385744234801
900,20,0.8663928012519562,0.6050314465408805,0.5974842767295597
1000,2,0.8225743348982786,0.6048218029350105,0.5962264150943396
1000,4,0.8382237871674492,0.6046121593291405,0.5974842767295597
1000,6,0.8476134585289515,0.6050314465408805,0.5979035639412998
1000,8,0.8548513302034428,0.6094339622641509,0.5972746331236898
1000,10,0.8597417840375586,0.6150943396226415,0.5958071278825996
1000,12,0.8626760563380281,0.6075471698113207,0.5976939203354298
1000,14,0.8652190923317684,0.6088050314465409,0.5983228511530398
1000,16,0.8650234741784038,0.6083857442348009,0.59916142557652
1000,18,0.86697965571205,0.609853249475891,0.6008385744234801
1000,20,0.8667840375586855,0.6046121593291405,0.5970649895178197
